name,genre,length,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,rms_mean,rms_var,mel_mean,mel_var,contrast_mean,contrast_var,tonnetz_mean,tonnetz_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var
metal_00008,metal,30,117.4538352,-149.98431,67.907,-6.6888485,32.084488,6.0797987,12.23563,9.134745,10.182917,3.7711067,10.5964,0.7727522,7.715685,-1.158373,1774.8568,739.0659,494.30414,177.94403,170.41801,118.77914,97.949615,112.29867,65.4532,81.30661,55.000313,63.819195,52.17197,0.46657756,0.08224979,2964.569477,850377.9206,2758.396869,282924.0389,6187.337586,3237992.388,0.140559241,0.005055631,0.05838335,0.000203301,0.7515293,21.695585,19.72909218,44.72059793,0.027520917,0.008268682,2.81E-06,0.001955494,3.32E-05,0.000798523
metal_00009,metal,30,112.3471467,3.642235,104.75209,-0.8226447,55.941105,-29.222486,31.255442,-14.195287,20.202589,-8.280901,15.181638,-14.587307,15.663606,-12.990428,543.286,191.40747,114.82769,222.23994,79.5774,64.41057,61.718918,50.212753,49.51273,39.974464,22.929415,28.181265,22.871689,0.5270196,0.06073205,2250.890549,96743.24719,2390.116465,25857.09111,5112.444086,251321.5652,0.094679322,0.00055423,0.31272745,0.001043295,22.22809,8824.258,19.82817713,111.118085,-0.013393518,0.004427637,6.96E-06,0.05379942,-0.00040388,0.013956841
metal_00010,metal,30,129.1992188,-58.72036,70.55818,-19.421354,73.593155,-27.765425,23.759441,-17.90417,21.222898,-16.94942,16.136873,-15.223488,14.874156,-18.705826,492.67474,259.77094,111.421646,225.81737,161.32326,69.86457,57.265347,94.47336,60.28803,46.61858,30.845642,23.922155,28.997742,0.5418777,0.060338147,3048.505206,112873.0337,2358.882414,29361.48091,5662.49076,330932.3652,0.196540384,0.001857192,0.1181039,0.000151824,2.5786903,96.09351,19.93411564,108.0083248,-0.001827108,0.004507578,6.67E-06,0.005953304,0.000275321,0.00275808
metal_00011,metal,30,112.3471467,8.79297,82.823204,-30.564281,66.71608,-16.359282,16.568218,-10.763801,29.540407,-25.089777,16.821932,-11.392602,12.7859,-13.347067,174.56183,116.421196,94.90961,64.09153,74.51873,36.963833,34.422665,39.46908,25.871922,22.626003,25.617146,21.765955,21.153427,0.5108508,0.0669312,2699.980049,43767.63471,2240.17995,14970.82014,5157.935477,161587.948,0.171501608,0.000809723,0.23063754,0.00025489,9.789567,1020.46606,20.46351544,118.3349183,-0.002471882,0.002441484,-3.86E-07,0.023606274,8.26E-05,0.009101463
metal_00012,metal,30,123.046875,-64.107925,74.52599,-45.968002,65.85509,-14.676301,23.849155,-13.777111,37.7623,-10.587832,21.39044,-9.345858,17.91302,-10.791604,448.80066,227.69072,137.59428,194.7247,75.344894,88.81575,81.59863,51.923676,57.442883,45.004486,37.235462,36.465134,29.798096,0.60497457,0.050817184,2803.303204,79830.44705,2183.246267,26443.15855,5262.743177,331651.5521,0.176912762,0.000741099,0.11428379,9.79E-05,2.311542,77.076256,20.0648408,99.36772815,0.022729966,0.005523987,5.82E-06,0.006146321,-9.95E-05,0.002511939
metal_00013,metal,30,135.9991776,-84.90263,64.63974,-36.32613,65.39542,-13.867815,22.872536,-15.565662,36.293034,-13.677166,21.259466,-9.251361,19.171608,-10.607493,957.3512,233.57382,120.26199,148.66895,67.44676,58.23007,77.37959,60.763855,43.21959,40.572964,31.304781,26.882921,27.850943,0.6362048,0.04457756,3047.852956,116254.3102,2303.560952,18313.74299,5735.965315,296083.7642,0.203604211,0.001369317,0.086293176,0.000154544,1.2783872,25.819445,19.5147228,102.7068744,0.005285075,0.00309343,-4.44E-07,0.002991759,-5.51E-05,0.001654217
metal_00014,metal,30,151.9990809,-117.9197,65.44176,-51.43996,74.10702,-13.760528,25.753458,-13.138064,32.225914,-10.345249,21.713371,-7.8024545,12.349829,-14.452735,1938.1378,242.10794,159.92128,167.66368,71.45885,53.60336,62.0677,67.774994,36.76109,50.355587,29.758205,51.37026,28.541143,0.5525924,0.06319012,2877.399022,94072.52742,2101.176612,34305.02374,5198.368566,350030.8457,0.185307647,0.001344775,0.07755839,0.000233738,1.0605457,23.897423,20.79426629,82.09232411,0.019973688,0.009883136,1.20E-05,0.003269439,0.000244039,0.001130144
metal_00015,metal,30,129.1992188,-76.78499,68.003494,-11.247029,76.363235,-17.476347,25.336975,-17.900314,20.368681,-21.420486,14.217725,-15.768945,12.524236,-18.507433,528.57495,226.80853,114.533295,209.27882,141.19633,60.459087,67.20513,63.20968,42.45177,38.632538,28.39881,21.540339,29.044466,0.4849302,0.06705469,2986.823467,129377.2923,2458.998618,27599.42612,5818.289818,380099.5167,0.169265416,0.001293253,0.11093488,0.000183795,2.4726806,109.426895,19.91331544,103.6588575,0.010840877,0.005156668,3.41E-06,0.005819839,0.000503395,0.002229764
metal_00016,metal,30,123.046875,26.693075,79.7964,-52.05575,51.320683,-16.361847,22.011911,-17.46108,30.925192,-15.979048,16.127388,-12.196157,11.303884,-12.44661,391.20032,332.4454,233.87268,202.60025,161.30711,118.819275,125.87258,114.49867,72.22378,70.1454,46.17229,51.48017,50.286663,0.5020534,0.06796541,2743.397115,144928.3971,2140.557521,50826.6323,5129.285651,586130.5906,0.179621741,0.0015796,0.2696991,0.001822773,13.003979,2718.6304,20.15668233,117.6791807,-0.007817826,0.002289018,-4.12E-06,0.025934229,-0.00013809,0.019329451
metal_00017,metal,30,107.6660156,-75.51752,81.91142,-22.08108,69.877,-11.740438,25.740246,-18.518965,27.02771,-14.085998,22.13411,-12.107688,14.951658,-13.525078,492.31772,235.08011,153.7979,117.72043,68.759254,64.83613,64.93623,40.04727,49.19408,42.515823,31.738771,30.497955,29.996037,0.58092386,0.058624797,2656.165734,197737.1555,2337.227557,29877.182,5325.867795,537662.8465,0.158775684,0.002196013,0.11375342,0.000400105,2.693839,157.83434,18.3360543,108.3752399,-0.006139852,0.00145541,-0.001757421,0.004140332,-0.004531737,0.003699907
metal_00018,metal,30,99.38401442,-76.37207,123.29144,-89.89615,76.44556,-21.269108,22.2958,-13.650001,14.64789,-6.320443,9.922285,-3.922688,5.398593,-2.4885116,661.8807,736.1074,203.44565,133.96536,129.01099,71.12552,114.60082,77.78152,100.92086,54.770607,77.95812,55.249565,48.178146,0.5555221,0.059562664,2291.278829,130281.3971,1583.431802,34393.92657,3884.909842,310954.3094,0.180317882,0.001585895,0.11838973,0.00013636,2.2178848,41.253433,19.45766938,79.80702088,-0.021220919,0.001849498,7.39E-07,0.004635138,-2.64E-05,0.003813574
metal_00019,metal,30,112.3471467,-89.329834,82.35691,-23.258312,68.10751,-13.08676,22.4548,-18.526537,26.23265,-14.358577,21.504412,-13.878504,12.481539,-14.122218,3151.094,376.22882,210.27298,139.55536,83.583786,92.32698,62.219288,50.887867,55.690685,43.574768,36.754765,35.505882,27.902163,0.555185,0.062262874,2699.597528,214798.3238,2324.236571,56798.22287,5385.400769,764895.3801,0.161506582,0.002252072,0.10085454,0.000965869,2.16127,92.533295,18.68837736,103.9024878,-0.009224527,0.001916826,-0.002025947,0.00319015,-0.003761842,0.003515484
metal_00020,metal,30,99.38401442,-75.01831,81.17256,-20.199926,68.304726,-11.342598,23.670305,-19.834023,24.183435,-13.177372,22.286407,-11.556872,13.55321,-15.058013,1274.9359,297.73956,109.26386,96.28483,62.223114,70.03415,57.6764,34.35747,42.632404,45.685055,44.7175,32.949635,28.682426,0.49589503,0.072881006,2658.218846,189184.7554,2345.827959,32715.15274,5358.742596,591937.0876,0.152409131,0.002069804,0.1172756,0.000866761,2.9526508,225.7655,18.88810776,106.3286143,-0.006570467,0.002096025,-0.002594248,0.005043421,-0.004539589,0.00393518
metal_00021,metal,30,107.6660156,-76.28286,61.76296,-37.11275,62.440014,-14.831243,34.567806,-11.487005,30.963093,-12.278125,22.313232,-7.511117,17.84716,-11.126256,621.77014,203.56404,146.98016,111.37105,73.36346,64.607994,86.03596,34.613914,56.370937,41.237972,47.203396,28.937271,34.612694,0.52547175,0.06714677,3046.729931,160451.894,2324.39037,25345.56343,5735.348652,378422.4276,0.191613354,0.002579179,0.108446255,0.000811568,2.2920463,283.1127,20.33897709,102.5135633,0.023580271,0.005973131,-0.003412421,0.00513019,-0.004268152,0.002937095
metal_00022,metal,30,135.9991776,-45.843933,108.013725,-11.740544,66.32776,-30.207605,9.2367,-25.772972,21.87735,-17.929054,10.275843,-14.119918,18.74677,-14.2388315,917.6991,158.31767,140.85573,79.30659,64.94611,110.73445,49.093517,47.923046,32.352478,43.971703,38.142803,30.934177,29.184736,0.36980078,0.079538584,2218.499205,91147.29827,2226.122938,18342.9369,4779.587765,243772.7927,0.106983102,0.001032166,0.19878227,0.002618848,9.207084,1792.5664,21.6706955,109.8872897,0.007879,0.005931945,-1.61E-07,0.019624742,-2.89E-05,0.009292423
metal_00023,metal,30,143.5546875,-43.716743,82.74609,-29.634932,70.4197,-21.612555,31.16526,2.0789452,28.88349,-2.6835518,19.901937,-6.94059,19.136198,-7.3723607,869.62744,239.73512,256.4548,128.54497,53.6098,65.702866,72.019325,41.892548,66.981606,36.956585,37.48947,35.53697,29.841007,0.5272757,0.068735555,2576.107537,143238.7947,2237.106952,55910.71942,5058.119414,422530.8275,0.131787563,0.001727485,0.19530222,0.001267797,8.192622,2127.0872,20.80389783,92.42371401,0.017382783,0.00712975,1.02E-05,0.021155274,0.000641943,0.006029201
metal_00024,metal,30,112.3471467,-16.706278,94.11414,-32.7863,61.490444,-10.101552,34.223568,-11.971187,28.200222,-15.321425,19.32545,-8.2787075,17.934834,-7.455649,291.0187,286.2477,205.98152,190.4851,53.78246,67.954956,73.26812,50.489933,54.585236,57.072247,49.043064,40.390057,48.029285,0.47880808,0.074171305,2410.986412,211187.9931,2227.706039,66098.0154,4950.420065,768715.0231,0.128333691,0.001790688,0.23138711,0.000820457,11.317909,2233.8823,20.63465099,106.1683044,0.028110702,0.012968082,-2.81E-05,0.030051041,-7.69E-05,0.008445543
metal_00025,metal,30,135.9991776,-120.12781,91.28767,-38.79496,75.003784,-3.8060124,22.66649,-8.123723,23.654572,-14.638494,13.365053,-9.405638,13.706509,-9.3145075,1962.8984,491.55746,549.4977,212.44254,104.01515,107.28263,84.96643,67.326416,43.799572,65.31107,45.220016,31.98943,40.1863,0.46551076,0.075782515,2384.81261,268187.8647,2073.302486,117840.7306,4585.038942,1145360.101,0.126103168,0.002020023,0.10044173,0.000496466,2.136203,137.13072,19.72173426,79.53358124,0.017992176,0.003882921,-0.000308962,0.00573395,-0.001506026,0.002132719
metal_00026,metal,30,129.1992188,-61.47552,71.744484,-46.288235,75.44222,-18.524563,35.957085,-12.68256,28.374231,-9.363221,14.5109625,-4.2694545,11.870008,-16.039183,530.86505,143.44348,100.53908,84.84091,48.474403,45.361362,34.06258,27.659763,45.641598,40.254787,50.06688,34.91767,48.73351,0.48454973,0.07283456,2871.306261,62430.45136,2127.020115,22540.18751,5187.143634,101314.8138,0.198229338,0.001860234,0.13824102,0.000501205,3.3208666,272.1391,20.49734433,92.16419725,0.012956378,0.002981854,-0.004167601,0.008887719,-0.004492166,0.003556956
metal_00027,metal,30,129.1992188,-36.462593,94.79669,-36.61026,55.001995,-8.238859,29.687298,-13.684501,28.724905,-11.995235,19.366922,-15.665719,13.938667,-11.981068,750.80426,153.42575,95.33955,119.49681,106.229996,59.302757,61.234436,50.392887,46.101982,37.33427,32.715538,27.872696,29.107754,0.4749444,0.074997,2398.412461,78936.00689,2218.77679,24044.3598,4866.837238,371615.8669,0.128309126,0.000807461,0.1650778,0.00092311,5.801069,577.1743,19.09676839,104.0328681,-0.013064374,0.001921836,-0.000609713,0.010137225,-0.003878958,0.007095972
metal_00028,metal,30,135.9991776,-28.089987,84.033875,-43.716156,47.990974,-22.45509,19.917406,-25.18115,24.802288,-13.120749,24.669502,-16.419373,17.564196,-15.417398,182.96312,199.75198,175.97313,69.383,52.216465,41.531227,61.159637,34.063255,33.12007,44.336033,31.441103,27.703869,30.977343,0.4812479,0.06830864,2789.300842,141859.7889,2247.552732,42484.31864,5345.842674,636672.1743,0.179961875,0.001313491,0.1440742,0.000254601,3.7854688,179.37976,20.52373923,106.7977419,-0.008425611,0.003353897,-3.98E-05,0.00892181,-0.000770282,0.004470029
metal_00029,metal,30,123.046875,-103.658356,73.83582,-16.127468,53.154728,-25.099674,33.991573,-13.641718,25.99047,-18.906933,18.668743,-12.777742,9.545628,-16.148779,1353.3662,310.94757,187.19348,161.75443,166.43272,144.80635,101.7519,91.02602,64.18307,54.406395,47.432056,31.978832,47.338398,0.44092262,0.07953575,2955.264493,257210.4307,2478.433203,30449.56165,5928.73915,446217.1149,0.163341794,0.003345931,0.08899233,0.000430203,1.6497387,53.94097,21.04740557,98.95576612,0.001575756,0.008402972,-2.55E-06,0.003588388,-2.53E-05,0.002050671
metal_00030,metal,30,129.1992188,-77.45473,130.88896,-23.287468,61.99624,0.90756875,30.532892,-8.758489,19.44326,-2.2276921,13.108556,-3.2997823,8.935826,-8.964679,1189.3083,510.26697,215.69403,57.624565,80.196655,47.501747,48.234833,49.70768,41.125496,46.716133,50.78349,31.39492,41.54414,0.46229282,0.071374364,1525.695469,203556.8264,1868.409144,136818.9915,3501.087163,1332688.79,0.051203016,0.000307143,0.23020585,0.001848842,12.71462,4854.1284,21.48714459,72.39310918,0.01440858,0.005386716,-1.49E-05,0.0360465,-5.12E-05,0.004306378
metal_00031,metal,30,135.9991776,-12.502531,91.33017,-23.079102,50.981163,-12.106397,30.916203,-15.001935,23.061731,-14.281173,23.065378,-17.684673,13.16198,-15.200903,800.6483,219.09561,163.11658,163.98744,96.29491,53.4867,110.27606,52.938946,65.270645,72.297806,52.432987,40.942017,54.464123,0.4462239,0.07492386,2566.910608,167033.6757,2408.6175,39813.29434,5444.550411,578308.9769,0.125209371,0.001805297,0.22038391,0.001562729,10.566876,2534.1538,20.64314384,109.6243707,-0.00928219,0.00490228,-1.10E-05,0.022144727,-7.67E-05,0.012335499
metal_00032,metal,30,117.4538352,-61.907036,93.03636,-39.96771,56.147964,-19.685198,23.381887,-7.6440945,17.719402,-19.306637,17.783297,-13.095866,14.301978,-13.079708,2137.0593,321.4343,288.3659,92.15985,53.8056,78.62103,103.55931,48.31502,68.89366,34.78579,47.971,40.122223,43.438847,0.43656766,0.07560259,2502.534248,194336.9236,2133.931628,76189.13518,4761.487875,873831.4546,0.148160858,0.001549805,0.13647573,0.001011177,3.7522433,370.00372,21.00227419,86.36398313,0.018170112,0.007353415,-0.007112623,0.008421579,-0.004086718,0.004397342
metal_00033,metal,30,123.046875,-35.73135,115.466896,-40.631664,75.38112,-12.545452,21.839254,1.8210292,15.605564,-0.17317204,10.234974,-11.762732,15.405224,-12.471008,1939.9965,789.9676,208.9482,102.71232,101.054794,75.27089,135.9373,77.062294,71.82928,36.73254,25.762995,30.005026,22.741152,0.48021373,0.07787146,2029.83878,323236.9095,1929.573768,87706.20711,4223.366129,688726.0009,0.100007332,0.002291689,0.2567308,0.001255314,14.621088,6068.97,20.6666276,92.42354603,0.01241037,0.005009559,6.30E-07,0.042114664,-6.93E-05,0.007250229
metal_00034,metal,30,107.6660156,-104.68676,87.7357,-33.242126,48.456833,-28.924984,22.51373,-24.994108,20.534803,-12.077209,18.25662,-15.190194,10.294038,-13.897689,2872.8735,796.7261,364.7826,416.66666,162.9877,129.59879,118.790825,92.998726,81.19728,97.59662,62.479733,64.440025,90.398636,0.40688816,0.08313783,2707.542367,441876.2687,2235.047516,71770.97929,5292.018,982461.3808,0.160912481,0.003324267,0.09048659,0.000615802,1.7189327,39.534653,20.56509927,88.04545487,0.027437374,0.006731512,-5.80E-05,0.003621242,-0.000427902,0.002183942
metal_00035,metal,30,117.4538352,13.472155,78.02858,-32.999123,55.550117,-9.963229,35.417408,-17.641218,29.057076,-11.254932,14.004886,-10.102363,16.527351,-8.494954,1898.1564,345.81714,404.58957,116.42526,58.13955,78.70716,84.63051,72.21222,71.584656,86.27387,49.912933,75.07988,33.72444,0.5016604,0.0731353,2836.947978,241251.2628,2339.345733,84494.12475,5615.124379,723365.5159,0.162805138,0.003196517,0.27074897,0.003901575,14.897936,5673.0996,20.14420068,130.1519773,-0.032944547,0.006655207,-1.72E-05,0.037899427,-0.000652349,0.014038007
metal_00036,metal,30,143.5546875,-71.27534,82.33836,-30.17323,56.464294,-10.875072,26.82275,-15.808302,25.348274,-15.630503,17.768711,-13.055728,14.628012,-14.275042,726.7596,269.84094,177.07191,113.06436,87.5089,61.0937,63.889755,41.59887,46.453335,56.492382,50.67439,38.25508,47.615044,0.51906675,0.07094121,2685.829175,177825.4379,2317.52661,34583.74167,5331.467761,544512.3254,0.160503187,0.002388413,0.11219081,0.000829573,2.668401,197.00204,19.88180945,105.8749623,-3.01E-05,0.002320268,4.56E-06,0.004645777,0.000297476,0.00358903
metal_00037,metal,30,135.9991776,-79.07527,106.81676,-38.75978,39.854446,-26.757378,32.46526,-15.021737,29.701921,-11.37107,13.770958,-14.502706,16.169477,-3.062653,330.69473,219.24872,134.99799,63.60779,44.753006,37.140617,61.561684,43.37527,45.709553,45.912918,49.34289,45.41156,62.496674,0.39583865,0.082139365,2292.510291,175878.9014,2149.265803,44386.93723,4819.912521,561282.7394,0.123658738,0.001706939,0.11197951,0.000330204,2.6814187,115.70908,20.6816827,87.3778309,-0.020235353,0.00583877,-0.000715788,0.006625007,-0.002332681,0.002222742
metal_00038,metal,30,95.703125,-122.234886,62.287914,-34.475754,75.653,6.2773776,22.03109,-10.958645,23.23548,-12.28494,5.612535,-6.983782,5.6169763,-14.398442,11185.626,703.93823,577.6817,241.11052,169.35486,357.92938,99.95897,302.58078,85.42729,246.46942,57.795998,143.45561,48.427624,0.47059822,0.088640295,2690.651415,477812.4698,2118.467954,189974.0616,5088.0359,1683887.519,0.148327901,0.00348594,0.14581424,0.00698558,5.731685,3961.3699,21.71212096,93.9420641,0.005946508,0.008942526,2.29E-06,0.012202362,4.76E-05,0.009354183
metal_00039,metal,30,117.4538352,-99.77965,102.12207,-23.655642,63.082623,-8.785433,30.73993,-9.646097,14.164796,0.3726571,13.223106,-10.096966,9.193242,-4.932152,3828.2275,673.0203,134.79277,251.52626,310.6127,123.16233,81.38725,54.551502,57.382656,37.653614,79.477425,49.334427,37.881386,0.37923384,0.084573865,2099.350208,332817.1653,2062.531335,135599.9766,4450.381422,1166310.199,0.088297274,0.001615753,0.15433325,0.00337455,6.102873,2476.8848,21.43015624,72.40484801,-0.001654969,0.023058069,-8.98E-06,0.021630049,-0.000244755,0.001378607
metal_00040,metal,30,107.6660156,-74.115524,80.12189,-46.984425,51.01986,-9.138491,31.76564,-6.376152,24.85552,-19.142609,20.790123,-11.669212,13.848666,-16.474857,799.12787,283.24313,238.28467,86.29495,65.80373,88.912224,99.23911,46.39313,63.453827,46.136272,46.250416,32.287266,35.219635,0.5092077,0.07525981,2709.540066,209630.5246,2194.487062,58487.53178,5081.527606,838230.3056,0.166440792,0.002144063,0.10460098,0.000569974,2.0734503,83.63314,19.98619099,91.99610031,0.00449181,0.002013224,-0.00125716,0.003588534,-0.002504544,0.003726329
metal_00041,metal,30,117.4538352,-100.42865,104.687256,-57.258133,56.590775,-5.5367737,22.83633,-6.167544,23.090935,-19.069187,17.792307,-13.767806,9.958694,-14.848817,1326.7156,394.45532,329.56183,112.82713,93.249054,101.34555,110.44964,78.851395,50.178932,52.14791,47.845207,50.106625,48.826733,0.45689827,0.0760049,2269.19581,135875.2087,1928.825897,88507.0592,4186.549685,727045.3969,0.137381255,0.001083249,0.097560614,0.000363145,1.86873,45.926384,20.77298142,73.14627454,0.01766873,0.012667038,-0.001572286,0.004226693,-0.002189884,0.002530669
metal_00042,metal,30,129.1992188,-93.59134,89.89402,-55.902695,51.637325,-5.558396,28.777815,-13.892873,27.350773,-15.316164,22.829412,-12.410712,9.704986,-19.73085,702.5302,233.50388,155.30576,55.602005,67.10329,71.72194,57.128803,55.19911,61.006687,45.285973,39.789013,34.07434,36.40081,0.4366056,0.08138872,2463.449458,123198.5504,2037.300179,52832.67083,4547.580835,717111.2549,0.151808606,0.000985276,0.09364971,0.000386985,1.683203,43.6096,20.94959884,81.31401164,0.005653036,0.004683729,-0.001568946,0.004063776,-0.002146429,0.002147139
metal_00043,metal,30,95.703125,-110.87448,83.18676,-45.257427,56.596424,-7.4923544,19.979755,-13.402861,21.218973,-15.71974,18.087414,-18.12701,12.930389,-17.24171,4406.82,609.08826,894.43555,172.11963,185.35922,129.05728,165.31651,85.45032,90.95458,55.529594,44.14011,38.70306,62.079395,0.438512,0.0817636,2683.329925,346296.096,2126.74789,167933.417,4972.694931,1549630.352,0.177312987,0.003956465,0.09044781,0.001115761,1.6242524,45.865826,20.45675126,82.44041442,-0.019091236,0.005451954,-0.001628517,0.002684829,-0.001885362,0.003333033
metal_00044,metal,30,117.4538352,-86.27023,76.75911,-42.356274,53.999104,-8.330258,29.407862,-7.9087305,26.661465,-14.234941,18.466797,-17.955868,9.869916,-19.038647,882.6579,385.97882,286.5701,96.80402,77.02641,83.1621,101.88434,56.011604,79.486786,45.463047,41.12521,32.772602,37.8534,0.4696017,0.073288955,2760.342382,214101.6542,2242.737992,77005.50192,5260.184859,972386.8766,0.171248776,0.001662819,0.0953466,0.000589492,1.7709749,63.395058,20.98494465,86.10399929,0.01486371,0.004798885,-0.00154395,0.003879963,-0.002311828,0.002460463
